match,ensemble_id,organism,dose_uM,seed,quiescent_fraction,command_rate_hz,network_rate_hz
2,22,fly,30.0,42,0.0,1.6921225937183382,1.7981735546522133
2,22,fly,30.0,137,0.0,1.6641337386018238,1.7881662149954833
2,22,fly,30.0,219,0.0,1.6603343465045592,1.7696194670280037
2,22,fly,100.0,42,0.0,1.3669579533941238,1.409764566395664
2,22,fly,100.0,137,0.0,1.3447315096251267,1.4066734417344173
2,21,fly,350.0,42,0.4583333333333333,0.9996200607902735,1.0145663956639566
2,21,fly,350.0,137,0.5625,0.9962006079027356,1.0202687443541103
2,21,fly,350.0,219,0.6458333333333334,0.9962006079027356,1.0129996612466126
2,21,fly,500.0,42,0.9583333333333334,0.9198328267477205,0.931345980126468
2,21,fly,500.0,137,0.8541666666666666,0.921289260385005,0.9382480803974707
2,21,fly,500.0,219,0.9166666666666666,0.9197695035460992,0.9314871273712737
2,21,fly,1000.0,42,1.0,0.8050278622087133,0.8093524164408311
2,21,fly,1000.0,137,1.0,0.803128166160081,0.8145466350496838
2,22,fly,1000.0,219,1.0,0.8045845997973657,0.8132057362240289
2,22,fly,3000.0,42,1.0,0.7021909827760892,0.7025745257452575
2,22,fly,3000.0,137,1.0,0.7001646403242149,0.7068512872628726
2,22,fly,3000.0,219,1.0,0.701177811550152,0.7060326332429991
2,21,fly,1000.0,219,1.0,0.8005319148936171,0.8107074299909666
2,21,fly,3000.0,42,1.0,0.7009878419452887,0.7020805103884372
2,21,fly,3000.0,137,1.0,0.6992147922998987,0.706103206865402
2,21,fly,3000.0,219,1.0,0.7001013171225937,0.7056233062330624
2,22,fly,100.0,219,0.0,1.3443515704154,1.3966096431797652
2,22,fly,200.0,42,0.0,1.1633105369807497,1.184789972899729
2,22,fly,200.0,137,0.0,1.151469098277609,1.1866107723577235
2,22,fly,200.0,219,0.0,1.1504559270516717,1.1786077235772359
2,22,fly,350.0,42,0.3333333333333333,1.0113348530901722,1.0224706413730804
2,22,fly,350.0,137,0.4791666666666667,1.0056990881458967,1.0283705962059622
2,22,fly,350.0,219,0.5208333333333334,1.0082953394123606,1.022188346883469
2,22,fly,500.0,42,0.9166666666666666,0.92806484295846,0.9376552619692864
2,22,fly,500.0,137,0.8541666666666666,0.9271783181357649,0.9448114272809395
2,22,fly,500.0,219,0.9166666666666666,0.92806484295846,0.9382621951219512
2,22,fly,1000.0,42,1.0,0.8083206686930091,0.8123306233062331
2,22,fly,1000.0,137,1.0,0.8076874366767984,0.8180047425474255
2,23,fly,30.0,137,0.0,1.661030901722391,1.7882367886178863
2,23,fly,30.0,219,0.0,1.6571048632218843,1.766994128274616
2,23,fly,100.0,42,0.0,1.3734169199594735,1.4198283649503163
2,23,fly,100.0,137,0.0,1.3506838905775076,1.4162432249322494
2,23,fly,500.0,137,0.75,0.9594098277608917,0.9812133017163505
2,23,fly,500.0,219,0.7916666666666666,0.9573201621073961,0.9733090560072267
2,23,fly,1000.0,42,1.0,0.8413753799392096,0.8500451671183379
2,23,fly,1000.0,137,1.0,0.8403622087132726,0.8554793360433605
2,23,fly,1000.0,219,1.0,0.8367527862208712,0.84863369467028
2,23,fly,3000.0,42,1.0,0.7241641337386019,0.729223125564589
2,23,fly,3000.0,137,1.0,0.724354103343465,0.7337539521228545
2,23,fly,3000.0,219,1.0,0.7232142857142856,0.7322154471544715
2,23,fly,10.0,42,0.0,1.9114741641337385,2.069458559168925
2,23,fly,10.0,137,0.0,1.8831686930091187,2.0590842366757003
2,23,fly,10.0,219,0.0,1.8625886524822697,2.0122656955736224
2,23,fly,30.0,42,0.0,1.6855369807497464,1.79369918699187
2,24,fly,30.0,137,0.0,1.6353850050658558,1.7526676829268293
2,24,fly,30.0,219,0.0,1.638677811550152,1.7459773035230353
2,24,fly,100.0,42,0.0,1.3428951367781155,1.38500733965673
2,24,fly,100.0,137,0.0,1.32370820668693,1.382861901535682
2,23,fly,100.0,219,0.0,1.3508738601823709,1.4062923441734418
2,23,fly,200.0,42,0.0,1.1853470111448836,1.2092649051490514
2,23,fly,200.0,137,0.0,1.1684397163120568,1.2098294941282746
2,23,fly,200.0,219,0.0,1.1700227963525835,1.201953477868112
2,23,fly,350.0,42,0.1875,1.0374240121580547,1.0558519647696476
2,23,fly,350.0,137,0.2916666666666667,1.0362841945288752,1.0612437895212286
2,23,fly,350.0,219,0.25,1.0371073961499493,1.0551321138211383
2,23,fly,500.0,42,0.7916666666666666,0.96048632218845,0.9734643179765131
2,24,fly,10.0,42,0.0,1.8970364741641337,2.0500508130081303
2,24,fly,10.0,137,0.0,1.8663880445795342,2.031193541102078
2,24,fly,10.0,219,0.0,1.8447948328267476,1.988990514905149
2,24,fly,30.0,42,0.0,1.6595111448834856,1.7608965672990062
2,24,fly,100.0,219,0.0,1.3228850050658563,1.3721205962059622
2,24,fly,200.0,42,0.0,1.1453900709219857,1.1672735998193315
2,24,fly,200.0,137,0.0,1.1348784194528876,1.1713527551942187
2,24,fly,200.0,219,0.0,1.1317755825734548,1.1624181345980127
2,25,fly,30.0,137,0.0,1.6229736575481255,1.745652664859982
2,25,fly,30.0,219,0.0,1.6191109422492402,1.7274446702800361
2,25,fly,100.0,42,0.0,1.3362462006079028,1.3771313233965674
2,25,fly,100.0,137,0.0,1.3130699088145896,1.3742095754290877
2,24,fly,500.0,137,0.8541666666666666,0.9238221884498481,0.9429482836495031
2,24,fly,500.0,219,0.9166666666666666,0.9223024316109423,0.9362437895212286
2,24,fly,1000.0,42,1.0,0.8111068895643364,0.8191621499548328
2,24,fly,1000.0,137,1.0,0.8093971631205674,0.8251185636856369
2,24,fly,350.0,42,0.4583333333333333,0.9998100303951368,1.0154838527551941
2,24,fly,350.0,137,0.5625,0.9967705167173252,1.02148261065944
2,24,fly,350.0,219,0.625,0.9967071935157042,1.0141994128274616
2,24,fly,500.0,42,0.9375,0.9231256332320162,0.9360320686540199
2,25,fly,100.0,219,0.0,1.3137031408308004,1.3644280713640469
2,25,fly,200.0,42,0.0,1.146403242147923,1.1694190379403795
2,25,fly,200.0,137,0.0,1.1356382978723405,1.1724678184281843
2,25,fly,200.0,219,0.0,1.132852077001013,1.1638578364950316
2,24,fly,1000.0,219,1.0,0.807370820668693,0.8195291327913279
2,24,fly,3000.0,42,1.0,0.7101697061803445,0.7150660569105691
2,24,fly,3000.0,137,1.0,0.7095997973657547,0.7189758355916892
2,24,fly,3000.0,219,1.0,0.708903242147923,0.7188346883468835
2,25,fly,500.0,137,0.8541666666666666,0.9287613981762918,0.947436766034327
2,25,fly,500.0,219,0.9166666666666666,0.9273682877406282,0.9407605013550135
2,25,fly,1000.0,42,1.0,0.8143996960486323,0.8214628500451672
2,25,fly,1000.0,137,1.0,0.8138297872340425,0.8276309846431797
2,25,fly,10.0,42,0.0,1.890577507598784,2.0427111562782296
2,25,fly,10.0,137,0.0,1.8491641337386018,2.013521906052394
2,25,fly,10.0,219,0.0,1.832130192502533,1.9771764905149052
2,25,fly,30.0,42,0.0,1.6434903748733536,1.7440153568202348
2,25,fly,1000.0,219,1.0,0.8100937183383992,0.8219145212285456
2,25,fly,3000.0,42,1.0,0.7095997973657547,0.7139509936766034
2,25,fly,3000.0,137,1.0,0.7090298885511652,0.7178184281842819
2,25,fly,3000.0,219,1.0,0.7099164133738601,0.7172397244805782
2,25,fly,350.0,42,0.4166666666666667,1.005192502532928,1.020311088527552
2,25,fly,350.0,137,0.5,1.00177304964539,1.0264792231255646
2,25,fly,350.0,219,0.5833333333333334,1.0012031408308004,1.019238369467028
2,25,fly,500.0,42,0.9166666666666666,0.9280015197568389,0.940746386630533
2,26,fly,10.0,42,0.0,1.9189463019250255,2.0774051490514904
2,26,fly,10.0,137,0.0,1.8781661600810535,2.0574045844625113
2,26,fly,10.0,219,0.0,1.8551165146909827,2.0080030487804876
2,26,fly,30.0,42,0.0,1.6653368794326242,1.7799514453477867
2,26,fly,30.0,137,0.0,1.6354483282674772,1.763719512195122
2,26,fly,30.0,219,0.0,1.6298758865248226,1.7426744579945799
2,26,fly,100.0,42,0.0,1.334029888551165,1.3803635953026197
2,26,fly,100.0,137,0.0,1.3098404255319147,1.3758609981933152
2,27,fly,10.0,42,0.0,1.904065349544073,2.0597476287262872
2,27,fly,10.0,137,0.0,1.8839285714285714,2.058378500451671
2,27,fly,10.0,219,0.0,1.8558130699088144,2.004954268292683
2,27,fly,30.0,42,0.0,1.6686296859169198,1.778906955736224
2,26,fly,350.0,42,0.4583333333333333,1.0011398176291795,1.015526196928636
2,26,fly,350.0,137,0.5625,0.9979736575481256,1.0215672990063234
2,26,fly,350.0,219,0.6041666666666666,0.9976570415400202,1.0138747741644083
2,26,fly,500.0,42,0.9166666666666666,0.9243287740628167,0.9355662827461608
2,27,fly,100.0,219,0.0,1.328837386018237,1.3826501806684734
2,27,fly,200.0,42,0.0,1.1560916919959474,1.1800474254742548
2,27,fly,200.0,137,0.0,1.1458966565349544,1.1825598464317977
2,27,fly,200.0,219,0.0,1.1434270516717326,1.1748390921409213
2,26,fly,100.0,219,0.0,1.3119934143870313,1.3665593947606143
2,26,fly,200.0,42,0.020833333333333332,1.1408308004052685,1.1650717028003614
2,26,fly,200.0,137,0.0,1.1312689969604863,1.1690520551038843
2,26,fly,200.0,219,0.0,1.128419452887538,1.1606820234869015
2,26,fly,1000.0,219,1.0,0.8074974670719351,0.8163109756097561
2,26,fly,3000.0,42,1.0,0.70459726443769,0.7036472448057814
2,26,fly,3000.0,137,1.0,0.7019376899696049,0.7075005645889793
2,26,fly,3000.0,219,1.0,0.7033941236068895,0.7070206639566395
2,26,fly,500.0,137,0.8541666666666666,0.9250886524822693,0.9420449412827462
2,26,fly,500.0,219,0.9166666666666666,0.9242021276595745,0.9354533649503162
2,26,fly,1000.0,42,1.0,0.8119300911854103,0.8154076332429991
2,26,fly,1000.0,137,1.0,0.8104103343465047,0.8206724254742548
2,27,fly,30.0,137,0.0,1.6508358662613982,1.7783988256549232
2,27,fly,30.0,219,0.0,1.6426038500506586,1.7540226964769647
2,27,fly,100.0,42,0.0,1.3501139817629177,1.395169941282746
2,27,fly,100.0,137,0.0,1.3294072948328266,1.3924457994579946
2,27,fly,350.0,42,0.2916666666666667,1.0143743667679839,1.027029697380307
2,27,fly,350.0,137,0.4375,1.0098784194528874,1.033494241192412
2,27,fly,350.0,219,0.4375,1.011841438703141,1.0268885501355014
2,27,fly,500.0,42,0.8958333333333334,0.9363601823708207,0.9462793586269196
2,27,fly,500.0,137,0.8333333333333334,0.9372467071935158,0.9540706865401988
2,27,fly,500.0,219,0.875,0.9350303951367781,0.9459547199638663
2,27,fly,1000.0,42,1.0,0.8178824721377914,0.8229166666666666
2,27,fly,1000.0,137,1.0,0.8171859169199595,0.8279697380307136
2,28,fly,100.0,219,0.0,1.3437816616008107,1.4034693992773262
2,28,fly,200.0,42,0.0,1.1720491388044578,1.2004855465221318
2,28,fly,200.0,137,0.0,1.1590678824721377,1.2018970189701896
2,28,fly,200.0,219,0.0,1.1585612968591692,1.1932446928635954
2,28,fly,10.0,42,0.0,1.93572695035461,2.0976174345076783
2,28,fly,10.0,137,0.0,1.8966565349544073,2.0770240514905147
2,28,fly,10.0,219,0.0,1.8671479229989867,2.0233598690153567
2,28,fly,30.0,42,0.0,1.6860435663627154,1.8033395438121047
2,28,fly,350.0,42,0.25,1.0258358662613982,1.044800135501355
2,28,fly,350.0,137,0.375,1.0233662613981762,1.050488369467028
2,28,fly,350.0,219,0.3333333333333333,1.0245694022289769,1.0440097109304427
2,28,fly,500.0,42,0.8541666666666666,0.9476317122593718,0.9608457542908763
2,27,fly,1000.0,219,1.0,0.8148429584599798,0.8230578139114725
2,27,fly,3000.0,42,1.0,0.7068768996960486,0.7069642050587173
2,27,fly,3000.0,137,1.0,0.7049138804457954,0.7112833107497741
2,27,fly,3000.0,219,1.0,0.7068135764944277,0.7106058039747064
2,28,fly,30.0,137,0.0,1.6583713272543061,1.7896059168925023
2,28,fly,30.0,219,0.0,1.6512158054711243,1.7659214092140922
2,28,fly,100.0,42,0.0,1.3639817629179332,1.4151422764227641
2,28,fly,100.0,137,0.0,1.343401722391084,1.4125169376693767
2,28,fly,500.0,137,0.8125,0.9485182370820668,0.9687217705510388
2,28,fly,500.0,219,0.8333333333333334,0.9445288753799391,0.9605493450767841
2,28,fly,1000.0,42,1.0,0.827950861195542,0.8359022131887985
2,28,fly,1000.0,137,1.0,0.8259878419452887,0.8411670054200542
2,29,fly,10.0,42,0.0,1.9144503546099292,2.071632226738934
2,29,fly,10.0,137,0.0,1.8826621073961498,2.062697606142728
2,29,fly,10.0,219,0.0,1.8568895643363728,2.0094850948509486
2,29,fly,30.0,42,0.0,1.6785081053698072,1.7940943992773262
2,28,fly,1000.0,219,1.0,0.8243414387031409,0.8354081978319783
2,28,fly,3000.0,42,1.0,0.7146023302938197,0.7184253613369467
2,28,fly,3000.0,137,1.0,0.7137158054711246,0.7229561878952123
2,28,fly,3000.0,219,1.0,0.7149189463019251,0.7213894534778681
2,29,fly,30.0,137,0.0,1.6498226950354606,1.7790904471544715
2,29,fly,30.0,219,0.0,1.6418439716312057,1.7563375112917796
2,29,fly,100.0,42,0.0,1.357966058763931,1.4069698509485096
2,29,fly,100.0,137,0.0,1.3355496453900708,1.4025519421860886
2,29,fly,500.0,137,0.8125,0.9495314083080041,0.9690464092140921
2,29,fly,500.0,219,0.8125,0.9480116514690984,0.9610292457091237
2,29,fly,1000.0,42,1.0,0.829660587639311,0.8352811653116531
2,29,fly,1000.0,137,1.0,0.8282041540020263,0.8399813685636857
2,29,fly,1000.0,219,1.0,0.8246580547112462,0.8347024616079494
2,29,fly,3000.0,42,1.0,0.7121960486322187,0.7140639114724481
2,29,fly,3000.0,137,1.0,0.711436170212766,0.7183689024390244
2,29,fly,3000.0,219,1.0,0.7127026342451875,0.7171268066847335
2,29,fly,100.0,219,0.0,1.3362462006079028,1.3942242547425474
2,29,fly,200.0,42,0.0,1.169516210739615,1.1964487353206865
2,29,fly,200.0,137,0.0,1.1577380952380951,1.1983542231255646
2,29,fly,200.0,219,0.0,1.1562816616008105,1.189476061427281
2,29,fly,350.0,42,0.25,1.0270390070921984,1.0429369918699187
2,29,fly,350.0,137,0.3541666666666667,1.0242527862208715,1.0494721093044264
2,29,fly,350.0,219,0.3125,1.0250126646403241,1.0431345980126467
2,29,fly,500.0,42,0.8125,0.9502279635258358,0.9613397696476965
2,30,fly,10.0,42,0.0,1.9421859169199596,2.103150406504065
2,30,fly,10.0,137,0.0,1.9007725430597773,2.079762308039747
2,30,fly,10.0,219,0.0,1.8758232016210739,2.0320263098464317
2,30,fly,30.0,42,0.0,1.6981382978723403,1.8146877822944896
2,30,fly,30.0,137,0.0,1.6650202634245188,1.7979053748870821
2,30,fly,30.0,219,0.0,1.6597011144883485,1.7734727868112015
2,30,fly,100.0,42,0.0,1.3619554204660587,1.4112183830171634
2,30,fly,100.0,137,0.0,1.3393490374873351,1.406221770551039
2,30,fly,100.0,219,0.0,1.3387158054711243,1.397851738934056
2,30,fly,200.0,42,0.0,1.159131205673759,1.1854110207768744
2,30,fly,200.0,137,0.0,1.1477963525835866,1.187570573622403
2,30,fly,200.0,219,0.0,1.1462132725430598,1.1791864272809396
2,30,fly,350.0,42,0.3541666666666667,1.0108282674772038,1.026465108401084
2,30,fly,350.0,137,0.4375,1.0072188449848023,1.0325344399277325
2,30,fly,350.0,219,0.5,1.007725430597771,1.02563233965673
2,30,fly,500.0,42,0.9166666666666666,0.9312943262411347,0.9428918247515808
2,31,fly,10.0,42,0.0,1.8791160081053697,2.0230070009033425
2,31,fly,10.0,137,0.0,1.8439083080040526,2.000028229448961
2,31,fly,10.0,219,0.0,1.8258611955420463,1.96557418699187
2,31,fly,30.0,42,0.0,1.6372213779128675,1.7335140018066848
2,31,fly,30.0,137,0.0,1.611258865248227,1.7203731933152664
2,31,fly,30.0,219,0.0,1.6149949341438703,1.716576332429991
2,31,fly,100.0,42,0.0,1.3281408308004052,1.3670110659439927
2,31,fly,100.0,137,0.0,1.3087639311043566,1.3641881210478772
2,30,fly,1000.0,219,1.0,0.8096504559270516,0.8194585591689251
2,30,fly,3000.0,42,1.0,0.7043439716312058,0.7047905374887082
2,30,fly,3000.0,137,1.0,0.7024442755825735,0.7088414634146342
2,30,fly,3000.0,219,1.0,0.7036474164133738,0.7082204155374887
2,30,fly,500.0,137,0.8333333333333334,0.9316742654508611,0.9501609078590786
2,30,fly,500.0,219,0.9166666666666666,0.930724417426545,0.9432870370370371
2,30,fly,1000.0,42,1.0,0.8139564336372848,0.818625790424571
2,30,fly,1000.0,137,1.0,0.8126899696048632,0.8239893857271906
2,31,fly,100.0,219,0.0,1.3081306990881458,1.353489159891599
2,31,fly,200.0,42,0.0,1.1404508611955422,1.161670054200542
2,31,fly,200.0,137,0.0,1.1312689969604863,1.1658480126467932
2,31,fly,200.0,219,0.0,1.1290526849037488,1.1569557362240288
2,31,fly,500.0,137,0.8541666666666666,0.9298378926038501,0.9482271906052394
2,31,fly,500.0,219,0.9166666666666666,0.9287613981762917,0.9415791553748871
2,31,fly,1000.0,42,1.0,0.8187689969604864,0.8258948735320687
2,31,fly,1000.0,137,1.0,0.8173125633232017,0.8313149277326106
2,31,fly,350.0,42,0.4375,1.0052558257345492,1.0183632565492322
2,31,fly,350.0,137,0.5,1.0006332320162108,1.0240656052393857
2,31,fly,350.0,219,0.5625,1.0010131712259371,1.016669489611563
2,31,fly,500.0,42,0.9166666666666666,0.929774569402229,0.9413109756097561
2,31,fly,1000.0,219,1.0,0.8150962512664641,0.8262336269196026
2,31,fly,3000.0,42,1.0,0.712386018237082,0.7178325429087624
2,31,fly,3000.0,137,1.0,0.713209219858156,0.7219399277326106
2,31,fly,3000.0,219,1.0,0.7130825734549138,0.721460027100271
2,32,fly,10.0,42,0.0,1.891147416413374,2.0433886630532974
2,32,fly,10.0,137,0.0,1.8506838905775078,2.010938911472448
2,32,fly,10.0,219,0.0,1.8300405268490376,1.969893292682927
2,32,fly,30.0,42,0.0,1.6474164133738605,1.7456950090334236
2,32,fly,500.0,137,0.8125,0.9499113475177304,0.9680019196025293
2,32,fly,500.0,219,0.8333333333333334,0.9483915906788248,0.9596883468834688
2,32,fly,1000.0,42,1.0,0.8308637284701114,0.8367067524841915
2,32,fly,1000.0,137,1.0,0.82959726443769,0.8414210704607046
2,32,fly,30.0,137,0.0,1.62322695035461,1.7337821815718157
2,32,fly,30.0,219,0.0,1.624936676798379,1.7287008807588076
2,32,fly,100.0,42,0.0,1.3500506585612968,1.3903003613369467
2,32,fly,100.0,137,0.0,1.3316869300911856,1.3890441508581752
2,33,fly,100.0,219,0.0,1.3520136778115501,1.4094399277326106
2,33,fly,200.0,42,0.0,1.1809143870314083,1.2069783197831978
2,33,fly,200.0,137,0.0,1.166033434650456,1.2079522357723578
2,33,fly,200.0,219,0.0,1.1672365754812564,1.2000621047877145
2,32,fly,1000.0,219,1.0,0.8261778115501519,0.8359727868112015
2,32,fly,3000.0,42,1.0,0.7152355623100304,0.7185806233062331
2,32,fly,3000.0,137,1.0,0.7146023302938197,0.723266711833785
2,32,fly,3000.0,219,1.0,0.7159954407294834,0.7215729448961157
2,33,fly,350.0,42,0.22916666666666666,1.03242147922999,1.0499237804878048
2,33,fly,350.0,137,0.3125,1.0304584599797366,1.0565577009936766
2,33,fly,350.0,219,0.2708333333333333,1.031471631205674,1.0495003387533874
2,33,fly,500.0,42,0.7916666666666666,0.9547872340425533,0.9671550361336947
2,32,fly,350.0,42,0.22916666666666666,1.0281155015197567,1.0397894083107497
2,32,fly,350.0,137,0.375,1.0235562310030395,1.0457175925925926
2,32,fly,350.0,219,0.3333333333333333,1.02653242147923,1.0399023261065945
2,32,fly,500.0,42,0.8333333333333334,0.9500379939209727,0.9597730352303523
2,33,fly,30.0,137,0.0,1.66508358662614,1.796973803071364
2,33,fly,30.0,219,0.0,1.6619174265450862,1.7731340334236676
2,33,fly,100.0,42,0.0,1.3746833839918946,1.4224537037037037
2,33,fly,100.0,137,0.0,1.3515070921985817,1.4186427280939475
2,32,fly,100.0,219,0.0,1.3297872340425532,1.3773289295392954
2,32,fly,200.0,42,0.0,1.1690096251266464,1.1884880307136405
2,32,fly,200.0,137,0.0,1.1554584599797364,1.1903511743450768
2,32,fly,200.0,219,0.0,1.15507852077001,1.1825175022583558
2,33,fly,10.0,42,0.0,1.9201494427558259,2.0771087398373984
2,33,fly,10.0,137,0.0,1.8945668693009121,2.0761630532971997
2,33,fly,10.0,219,0.0,1.868351063829787,2.0224988708220417
2,33,fly,30.0,42,0.0,1.6973150962512669,1.8114837398373984
2,33,fly,1000.0,219,1.0,0.829660587639311,0.8419009710930443
2,33,fly,3000.0,42,1.0,0.7190349544072948,0.7236195799457995
2,33,fly,3000.0,137,1.0,0.7189083080040527,0.7280657181571816
2,33,fly,3000.0,219,1.0,0.7195415400202633,0.7266260162601627
2,33,fly,500.0,137,0.7916666666666666,0.9540273556231004,0.9749604787714544
2,33,fly,500.0,219,0.7916666666666666,0.9523809523809522,0.9673385275519422
2,33,fly,1000.0,42,1.0,0.8354863221884498,0.8433124435411021
2,33,fly,1000.0,137,1.0,0.8336499493414388,0.8483372854561879
2,34,fly,350.0,42,0.3333333333333333,1.0121580547112463,1.0252653568202348
2,34,fly,350.0,137,0.4375,1.007725430597771,1.0320968834688347
2,34,fly,350.0,219,0.4583333333333333,1.0091185410334347,1.0249830623306233
2,34,fly,500.0,42,0.9166666666666666,0.9341438703140831,0.9454748193315267
2,34,fly,10.0,42,0.0,1.9007725430597773,2.0590842366757003
2,34,fly,10.0,137,0.0,1.8530901722391082,2.0135642502258357
2,34,fly,10.0,219,0.0,1.8352963525835868,1.978714995483288
2,34,fly,30.0,42,0.0,1.650645896656535,1.7512844399277325
2,34,fly,30.0,137,0.0,1.6289260385005064,1.7450316169828366
2,34,fly,30.0,219,0.0,1.6293693009118542,1.7354900632339656
2,34,fly,100.0,42,0.0,1.3437816616008105,1.3851626016260163
2,34,fly,100.0,137,0.0,1.324658054711246,1.3830877371273713
2,34,fly,100.0,219,0.0,1.3232016210739614,1.3725016937669376
2,34,fly,200.0,42,0.0,1.1536220871327256,1.1762505645889791
2,34,fly,200.0,137,0.0,1.142983789260385,1.1784806910569106
2,34,fly,200.0,219,0.0,1.1417173252279635,1.1709151987353208
2,35,fly,100.0,219,0.0,1.3204787234042552,1.3766090785907859
2,35,fly,200.0,42,0.020833333333333332,1.136081560283688,1.160470302619693
2,35,fly,200.0,137,0.0,1.1272796352583587,1.1651705058717254
2,35,fly,200.0,219,0.0,1.125759878419453,1.1566028681120144
2,34,fly,500.0,137,0.8333333333333334,0.9344604863221884,0.9529556233062331
2,34,fly,500.0,219,0.875,0.9332573454913881,0.9457429990966576
2,34,fly,1000.0,42,1.0,0.8185790273556232,0.8253867434507678
2,34,fly,1000.0,137,1.0,0.8169326241134751,0.8305103884372177
2,34,fly,1000.0,219,1.0,0.8142097264437691,0.8254432023486902
2,34,fly,3000.0,42,1.0,0.7102963525835867,0.7152918925022583
2,34,fly,3000.0,137,1.0,0.7106129685916921,0.7192722448057814
2,34,fly,3000.0,219,1.0,0.711499493414387,0.7188064588979223
2,35,fly,500.0,137,0.9166666666666666,0.9079913880445796,0.9252625338753387
2,35,fly,500.0,219,0.9166666666666666,0.907611448834853,0.9192496612466124
2,35,fly,1000.0,42,1.0,0.7941362715298886,0.7998108626919602
2,35,fly,1000.0,137,1.0,0.7936930091185411,0.8046804426377597
2,35,fly,10.0,42,0.0,1.9269883485309016,2.0887533875338753
2,35,fly,10.0,137,0.0,1.889627659574468,2.0750762195121952
2,35,fly,10.0,219,0.0,1.8675911854103342,2.0224000677506777
2,35,fly,30.0,42,0.0,1.6836372847011145,1.7983005871725384
2,35,fly,30.0,137,0.0,1.6536220871327252,1.7821815718157181
2,35,fly,30.0,219,0.0,1.6459599797365752,1.7600214543812105
2,35,fly,100.0,42,0.0,1.342451874366768,1.3902156729900632
2,35,fly,100.0,137,0.0,1.3188323201621073,1.3856425022583558
2,35,fly,350.0,42,0.6458333333333334,0.9865754812563323,1.0023289295392954
2,35,fly,350.0,137,0.6458333333333334,0.9847391084093212,1.007396115627823
2,35,fly,350.0,219,0.6666666666666666,0.9844224924012158,1.0015243902439024
2,35,fly,500.0,42,0.9791666666666666,0.9077380952380952,0.9199553974706414
2,36,fly,10.0,42,0.0,1.8503672745694022,1.9933943089430894
2,36,fly,10.0,137,0.0,1.8197821681864237,1.980154697380307
2,36,fly,10.0,219,0.0,1.7973657548125634,1.9375564588979224
2,36,fly,30.0,42,0.0,1.5999240121580545,1.6936540198735321
2,35,fly,1000.0,219,1.0,0.7914766970618036,0.800756549232159
2,35,fly,3000.0,42,1.0,0.6950354609929077,0.6958841463414634
2,35,fly,3000.0,137,1.0,0.694402228976697,0.7000762195121951
2,35,fly,3000.0,219,1.0,0.695288753799392,0.699681007226739
2,36,fly,30.0,137,0.0,1.5662360688956432,1.6745285682023487
2,36,fly,30.0,219,0.0,1.5740881458966565,1.670604674796748
2,36,fly,100.0,42,0.0,1.2962892603850051,1.333643857271906
2,36,fly,100.0,137,0.0,1.274822695035461,1.3296352755194218
2,36,fly,100.0,219,0.0,1.2755192502532928,1.3202207542908762
2,36,fly,200.0,42,0.020833333333333332,1.123290273556231,1.1429257000903343
2,36,fly,200.0,137,0.0625,1.1145516717325228,1.1471742321589882
2,36,fly,200.0,219,0.020833333333333332,1.1128419452887537,1.1389453477868112
2,36,fly,350.0,42,0.4791666666666667,0.9987335359675785,1.0115881887985547
2,36,fly,350.0,137,0.5625,0.9944275582573455,1.0164154245709123
2,36,fly,350.0,219,0.625,0.9956306990881458,1.010402551942186
2,36,fly,500.0,42,0.9166666666666666,0.9285714285714285,0.9396595528455285
2,36,fly,500.0,137,0.8541666666666666,0.9286347517730497,0.9466463414634146
2,36,fly,500.0,219,0.9166666666666666,0.9281914893617021,0.9393772583559169
2,36,fly,1000.0,42,1.0,0.821871833839919,0.8286895889792232
2,36,fly,1000.0,137,1.0,0.821871833839919,0.8337708897922312
2,37,fly,10.0,42,0.0,1.9105876393110435,2.0677365627822946
2,37,fly,10.0,137,0.0,1.8826621073961498,2.062203590785908
2,37,fly,10.0,219,0.0,1.8551798378926039,2.0079183604336044
2,37,fly,30.0,42,0.0,1.6645136778115504,1.7774249096657633
2,37,fly,30.0,137,0.0,1.6422239108409322,1.7705933830171634
2,37,fly,30.0,219,0.0,1.6344351570415399,1.7469935636856369
2,37,fly,100.0,42,0.0,1.3487841945288757,1.3967790198735321
2,37,fly,100.0,137,0.0,1.3276342451874366,1.394972335140018
2,36,fly,1000.0,219,1.0,0.8184523809523809,0.8286049006323396
2,36,fly,3000.0,42,1.0,0.7149189463019251,0.7187782294489612
2,36,fly,3000.0,137,1.0,0.7149189463019251,0.7234078590785907
2,36,fly,3000.0,219,1.0,0.7159321175278622,0.7217846657633243
2,37,fly,350.0,42,0.2708333333333333,1.02475937183384,1.0429087624209576
2,37,fly,350.0,137,0.375,1.0217831813576495,1.049147470641373
2,37,fly,350.0,219,0.3333333333333333,1.023872847011145,1.0426123532068654
2,37,fly,500.0,42,0.8125,0.9503546099290779,0.9633864046973803
2,37,fly,100.0,219,0.0,1.3274442755825735,1.3844568654019873
2,37,fly,200.0,42,0.0,1.162803951367781,1.1908028455284554
2,37,fly,200.0,137,0.0,1.1517223910840932,1.1930612014453479
2,37,fly,200.0,219,0.0,1.1505192502532928,1.1845076784101174
2,37,fly,500.0,137,0.8125,0.9502279635258359,0.9708672086720868
2,37,fly,500.0,219,0.8333333333333334,0.9469984802431611,0.9633017163504969
2,37,fly,1000.0,42,1.0,0.8349797365754812,0.8428043134598012
2,37,fly,1000.0,137,1.0,0.8325101317122593,0.8477444670280037
